adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,pfr_id
,,,,,1,3,,9/15/80,,,,,,,,,,,,,,,,,,,,,,7,0,44716.00,,,,,,,,,,,,,,,,,,,Alonzo Jackson,,,,,,,,,,JackAl23,,,,,,,,,,,,,,,,,,,,,,,0,,2004,5,PIT,,,,,,,,,,262,,,,,,,,,,,,JackAl23
,,,,,1,6,,9/15/80,,,,,,,,,,,,,,,,,,,,,,9,1,44716.00,,,,,,,,,,,,,,,,,,,Alonzo Jackson,,,,,,,,,,JackAl23,,,,,,,,,,,,,,,,,,,,,,,0,,2005,10,2TM,,,,,,,,,,262,,,,,,,,,,,,JackAl23
,,,,,3,,,11/9/80,,41.9,,,,,,,,,,,,,,,0,0,1,0,,14,2,44716.00,,,,,,,,,,,,,,,,,45,5,Tyrone Calico,,,,,,,,,,CaliTy00,,,,,,,,4,297,21.2,16.5,18,1.3,1,0.1,0,5,5,0.4,4,,,0,,2003,,TEN,,,43,,,,19,,,223,302,,,,,,,,15.9,0,,CaliTy00
,,,,,0,,,11/9/80,,50,,,,,,,,,,,,,,,0,,,,,1,0,44716.00,,,,,,,,,,,,,,,,,9,,Tyrone Calico,,,,,,,,,,CaliTy00,,,,,,,,0,13,13,6.5,2,2,,,,,,,0,,,,,2004,,TEN,,,4,,,,2,,,223,13,,,,,,,,6.5,,,CaliTy00
,,,,,2,,,11/9/80,,52.4,,,,,,,,,,,,,,,1,0,0,0,,12,6,44716.00,,,,,,,,,,,,,,,,,18,,Tyrone Calico,,,,,,,,,,CaliTy00,wr,,,,,,,0,191,15.9,8.7,22,1.8,,,,,,,0,,,0,,2005,,TEN,,,42,,,,22,,,223,191,,,,,,,,8.7,0,,CaliTy00
,,,,,4,1,,5/13/80,,58.7,,,,,,,,,,,,,,,1,0,0,0,,15,5,44715.00,,,,,,,,,,,,,,,,,36,,L.J. Smith,,,,,,,,,,SmitL.00,te,,,,,,,1,321,21.4,11.9,27,1.8,,,,,,,1,,,0,,2003,4,PHI,,,46,,,,27,,,258,321,,,,,,,,11.9,0,,SmitL.00
,,,,,4,1,,5/13/80,,63,,,,,,,,,,,,,,,0,,,,,16,8,44715.00,,,,,,,,,,,,,,,,,31,,L.J. Smith,,,,,,,,,,SmitL.00,te,,,,,,,5,377,23.6,11.1,34,2.1,,,,,,,5,,,0,,2004,5,PHI,,,54,,,,34,,,258,377,,,,,,,,11.1,,,SmitL.00
,,,,,5,,,5/13/80,,57,,,,,,,,,,,,,,,1,0,0,0,,16,16,44715.00,,,,,,,,,,,,,,,,,48,,L.J. Smith,,,,,,,,,,SmitL.00,TE,,,,,,,3,682,42.6,11.2,61,3.8,,,,,,,3,,,0,,2005,,PHI,,,107,,,,61,,,258,682,,,,,,,,11.2,0,,SmitL.00
,,,,,5,,,5/13/80,,66.7,,,,,,,,,,,,,,,0,,,,,16,15,44715.00,,,,,,,,,,,,,,,,,65,,L.J. Smith,,,,,,,,,,SmitL.00,TE,,,,,,,5,611,38.2,12.2,50,3.1,,,,,,,5,,,,,2006,,PHI,,,75,,,,50,,,258,611,,,,,,,,12.2,,,SmitL.00
,,,,,2,,,5/13/80,,51.2,,,,,,,,,,,,,,,1,0,0,0,,10,9,44715.00,,,,,,,,,,,,,,,,,26,,L.J. Smith,,,,,,,,,,SmitL.00,TE,,,,,,,1,236,23.6,10.7,22,2.2,,,,,,,1,,,0,,2007,,PHI,,,43,,,,22,,,258,236,,,,,,,,10.7,0,,SmitL.00
,,,,,3,,,5/13/80,,57.8,,,,,,,,,,,,,,,0,,,,,13,12,44715.00,,,,,,,,,,,,,,,,,25,,L.J. Smith,,,,,,,,,,SmitL.00,TE,,,,,,,3,298,22.9,8.1,37,2.8,,,,,,,3,,,,,2008,,PHI,,,64,,,,37,,,258,298,,,,,,,,8.1,,,SmitL.00
,,,,,0,,,5/13/80,,66.7,,,,,,,,,,,,,,,0,,,,,12,0,44715.00,,,,,,,,,,,,,,,,,26,,L.J. Smith,,,,,,,,,,SmitL.00,,,,,,,,0,31,2.6,15.5,2,0.2,,,,,,,0,,,,,2009,,BAL,,,3,,,,2,,,258,31,,,,,,,,15.5,,,SmitL.00
,,,,,3,9,,11/24/80,,,,,,,,,,,,,,,,,,,,,,16,8,44692.00,,,2,0,,,,,,,,15,,,,,,,Terrence Kiel,,,,4,,,,,,KielTe20,ss,,,,,,,,,,,,,,,,,,,,,,0,,2003,59,SDG,,,,,,,,,,207,,,,,,,,,,,15,KielTe20
,,,,,6,25,,11/24/80,,,,,,,,,,,,,,,,,0,0,1,0,,16,16,44692.00,,,2,0,,,,,,,,31,,,,,,,Terrence Kiel,,,,10,,,,,,KielTe20,SS,,,,,,,,,,,,,,,,,,,,,,1,,2004,72,SDG,,,,,,,,,,207,,,,,,,,,,0,31,KielTe20
,,,,,4,10,,11/24/80,,,,,,,,,,,,,,,,,0,1,1,0,,12,12,44692.00,,,0,0,,,,,,,,0,,,,,,,Terrence Kiel,,,,6,,,,,,KielTe20,SS,,,,,,,,,,,,,,,,,,,,,,1,,2005,49,SDG,,,,,,,,,,207,,,,,,,,,,0,0,KielTe20
,,,,,5,16,,11/24/80,,,,,,,,,,,,,,,,,0,1,1,6,,15,15,44692.00,,,0,0,,,,,,,,0,,,,,,,Terrence Kiel,,,,2,,,,,,KielTe20,SS,,,,,,,,,,,,,,,,,,,,,,0,,2006,38,SDG,,,,,,,,,,207,,,,,,,,,,6,0,KielTe20
,,,,,1,0,,11/29/81,,63.6,,,,,,,,,,,,,,,0,,,,,16,5,44717.00,,,,,,,,,,,,,,,,,21,,Teyo Johnson,,,,,,,,,,JohnTe00,te,,,,,,,1,128,8,9.1,14,0.9,,,,,,,1,,,0,,2003,3,OAK,,,22,,,,14,,,260,128,,,,,,,,9.1,,,JohnTe00
,,,,,1,1,,11/29/81,,69.2,,,,,,,,,,,,,,,0,,,,,8,1,44717.00,,,,,,,,,,,,,,,,,25,,Teyo Johnson,,,,,,,,,,JohnTe00,,,,,,,,2,131,16.4,14.6,9,1.1,,,,,,,2,,,0,,2004,3,OAK,,,13,,,,9,,,260,131,,,,,,,,14.6,,,JohnTe00
,,,,,0,,,11/29/81,,100,,,,,,,,,,,,,,,0,,,,,6,3,44717.00,,,,,,,,,,,,,,,,,13,,Teyo Johnson,,,,,,,,,,JohnTe00,,,,,,,,0,29,4.8,9.7,3,0.5,,,,,,,0,,,,,2005,,ARI,,,3,,,,3,,,260,29,,,,,,,,9.7,,,JohnTe00
,,,,7,2,4,,10/19/79,,,,,,,,,,,,,,,,,,,,,,12,1,44714.00,,,,,,0,7,1,,,,,7,,,,,,Dewayne White,,,,,,,,,,WhitDe20,,,,,,,,,,,,,,,,,,,,,,,0,,2003,5,TAM,,,,,,,,,,273,,,,,,7,,,,,,WhitDe20
,,,,9,4,7,,10/19/79,,,,,,,,,,,,,,,,,0,0,1,0,,16,3,44714.00,,,0,0,,0,9,1,,,,0,9,,,,,,Dewayne White,,,,3,,,,,,WhitDe20,,,,,,,,,,,,,,,,,,,,,,,6,,2004,32,TAM,,,,,,,,,,273,,,,,,9,,,,0,0,WhitDe20
,,,,,4,5,,10/19/79,,,,,,,,,,,,,,,,,0,2,3,52,,16,1,44714.00,,,0,0,,,,,,,,0,,,,,,,Dewayne White,,,,2,,,,,,WhitDe20,,,,,,,,,,,,,,,,,,,,,,,3,,2005,31,TAM,,,,,,,,,,273,,,,,,,,,,52,0,WhitDe20
,,,,,5,10,,10/19/79,,,,,,,,,,,,,,,,,0,2,3,2,,16,8,44714.00,,,0,0,,,,,,,,0,,,,,,,Dewayne White,,,,7,,,,,,WhitDe20,rde,,,,,,,,,,,,,,,,,,,,,,5,,2006,33,TAM,,,,,,,,,,273,,,,,,,,,,2,0,WhitDe20
,,,,,6,10,,10/19/79,,,,,,,,,,,,,,,,,0,3,2,3,,14,14,44714.00,,,1,0,,,,,,,,28,,,,,,,Dewayne White,,,,3,,,,,,WhitDe20,RDE,,,,,,,,,,,,,,,,,,,,,,6.5,,2007,33,DET,,,,,,,,,,273,,,,,,,,,,3,28,WhitDe20
,,,,,4,11,,10/19/79,,,,,,,,,,,,,,,,,0,3,1,0,,12,11,44714.00,,,1,0,,,,,,,,-4,,,,,,,Dewayne White,,,,2,,,,,,WhitDe20,RDE,,,,,,,,,,,,,,,,,,,,,,6.5,,2008,28,DET,,,,,,,,,,273,,,,,,,,,,0,-4,WhitDe20
,,,,,2,2,,10/19/79,,,,,,,,,,,,,,,,,0,0,1,5,,10,5,44714.00,,,1,0,,,,,,,,0,,,,,,,Dewayne White,,,,3,,,,,,WhitDe20,rde,,,,,,,,,,,,,,,,,,,,,,0,,2009,6,DET,,,,,,,,,,273,,,,,,,,,,5,0,WhitDe20
,,,,,3,,,8/21/79,,46.8,,,,,,,,,,,,,,,0,,,,,16,3,44715.00,,,,,,,,,,,,,,,,,51,5,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,4,299,18.7,13.6,22,1.4,1,0.1,0,5,5,0.3,4,,,,,2003,,CIN,,,47,,,,23,,,217,304,,,,,,,,13.2,,,WashKe00
,,,,,3,,,8/21/79,,62,,,,,,,,,,,,,,,0,,,,,16,2,44715.00,,,,,,,,,,,,,,,,,28,-1,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,3,378,23.6,12.2,31,1.9,1,0.1,0,-1,-1,-0.1,3,,,,,2004,,CIN,,,50,,,,32,,,217,377,,,,,,,,11.8,,,WashKe00
,,,,,1,,,8/21/79,,52.6,,,,,,,,,,,,,,,0,,,,,7,0,44715.00,,,,,,,,,,,,,,,,,18,,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,1,101,14.4,10.1,10,1.4,,,,,,,1,,,,,2005,,CIN,,,19,,,,10,,,217,101,,,,,,,,10.1,,,WashKe00
,,,,,1,0,,8/21/79,,75,,,,,,,,,,,,,,,0,,,,,5,1,44715.00,,,,,,,,,,,,,,,,,22,,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,1,115,23,12.8,9,1.8,,,,,,,1,,,0,,2006,2,CIN,,,12,,,,9,,,217,115,,,,,,,,12.8,,,WashKe00
,,,,,0,5,,8/21/79,,0,,,,,,,,,,,,,,,,,,,,14,0,44715.00,,,,,,,,,,,,,,,,,0,,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,0,0,0,,0,0,,,,,,,0,,,0,,2007,11,NWE,,,0,,,,0,,,217,0,,,,,,,,,,,WashKe00
,,,,,0,2,,8/21/79,,50,,,,,,,,,,,,,,,0,,,,,10,0,44715.00,,,,,,,,,,,,,,,,,3,,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,0,3,0.3,3,1,0.1,,,,,,,0,,,0,,2008,7,NWE,,,2,,,,1,,,217,3,,,,,,,,3,,,WashKe00
,,,,,4,0,,8/21/79,,70.8,,,,,,,,,,,,,,,0,,,,,15,2,44715.00,,,,,,,,,,,,,,,,,28,1,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,2,431,28.7,12.7,34,2.3,1,0.1,0,1,1,0.1,2,,,0,,2009,1,BAL,,,48,,,,35,,,217,432,,,,,,,,12.3,,,WashKe00
,,,,,2,0,,8/21/79,,92.9,,,,,,,,,,,,,,,0,,,,,8,0,44715.00,,,,,,,,,,,,,,,,,36,,Kelley Washington,,,,,,,,,,WashKe00,,,,,,,,1,173,21.6,13.3,13,1.6,,,,,,,1,,,0,,2010,1,SDG,,,14,,,,13,,,217,173,,,,,,,,13.3,,,WashKe00
,,,,5,1,1,,11/15/80,,,,,,,,,,,,,,,,,,,,,,9,0,44716.00,,,0,0,,0,5,1,,,,0,5,,,,,,Cory Redding,,,,1,,,,,,ReddCo20,,,,,,,,,,,,,,,,,,,,,,,0,,2003,6,DET,,,,,,,,,,318,,,,,,5,,,,,0,ReddCo20
,,,,,7,6,,11/15/80,,,,,,,,,,,,,,,,,0,1,2,0,,16,16,44716.00,,,,,,,,,,,,,,,,,,,Cory Redding,,,,,,,,,,ReddCo20,LDE,,,,,,,,,,,,,,,,,,,,,,3,1,2004,35,DET,,,,,,,,,,318,,,,,,,,,,0,,ReddCo20
,,,,,7,7,,11/15/80,,,,,,,,,,,,,,,,,0,1,1,0,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Cory Redding,,,,4,,,,,,ReddCo20,LDE,,,,,,,,,,,,,,,,,,,,,,1,,2005,26,DET,,,,,,,,,,318,,,,,,,,,,0,0,ReddCo20
,,,,,7,10,,11/15/80,,,,,,,,,,,,,,,,,0,2,1,2,,16,16,44716.00,,,,,,,,,,,,,,,,,,,Cory Redding,,,,,,,,,,ReddCo20,RDT,,,,,,,,,,,,,,,,,,,,,,8,,2006,38,DET,,,,,,,,,,318,,,,,,,,,,2,,ReddCo20
,,,,,6,10,,11/15/80,,,,,,,,,,,,,,,,,0,0,2,27,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Cory Redding,,,,1,,,,,,ReddCo20,RDT,,,,,,,,,,,,,,,,,,,,,,1,,2007,27,DET,,,,,,,,,,318,,,,,,,,,,27,0,ReddCo20
,,,,,4,6,,11/15/80,,,,,,,,,,,,,,,,,,,,,,13,13,44716.00,,,,,,,,,,,,,,,,,,,Cory Redding,,,,,,,,,,ReddCo20,RDT,,,,,,,,,,,,,,,,,,,,,,3,,2008,31,DET,,,,,,,,,,318,,,,,,,,,,,,ReddCo20
,,,,,3,2,,11/15/80,,,,,,,,,,,,,,,,,0,0,2,29,,15,3,44716.00,,,,,,,,,,,,,,,,,,,Cory Redding,,,,,,,,,,ReddCo20,,,,,,,,,,,,,,,,,,,,,,,2,,2009,18,SEA,,,,,,,,,,318,,,,,,,,,,29,,ReddCo20
,,,,,7,11,,11/15/80,,,,,,,,,,,,,,,,,,,,,,15,11,44716.00,,,1,0,,,,,,,,0,,,,,,,Cory Redding,,,,4,,,,,,ReddCo20,RDE,,,,,,,,,,,,,,,,,,,,,,3,,2010,31,BAL,,,,,,,,,,318,,,,,,,,,,,0,ReddCo20
,,,,,7,14,,11/15/80,,,,,,,,,,,,,,,,,0,0,1,0,,15,11,44716.00,,,0,0,,,,,,,,0,,,,,,,Cory Redding,,,,2,,,,,,ReddCo20,RDE,,,,,,,,,,,,,,,,,,,,,,4.5,,2011,29,BAL,,,,,,,,,,318,,,,,,,,,,0,0,ReddCo20
,,,,,6,14,,11/15/80,,,,,,,,,,,,,,,,,0,0,1,0,,14,14,44716.00,,,0,0,,,,,,,,0,,,,,,,Cory Redding,,,,4,,,,,,ReddCo20,LDE,,,,,,,,,,,,,,,,,,,,,,2,,2012,22,IND,,,,,,,,,,318,,,,,,,,,,0,0,ReddCo20
,,,,,7,14,,11/15/80,,,,,,,,,,,,,,,,,0,0,1,0,,15,15,44716.00,,,0,0,,,,,,,,0,,,,,,,Cory Redding,,,,2,,,,,,ReddCo20,LDE,,,,,,,,,,,,,,,,,,,,,,4.5,1,2013,22,IND,,,,,,,,,,318,,,,,,,,,,0,0,ReddCo20
,,,,,7,15,,11/15/80,,,,,,,,,,,,,,,,,,,,,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Cory Redding,,,,1,,,,,,ReddCo20,LDE,,,,,,,,,,,,,,,,,,,,,,3.5,,2014,20,IND,,,,,,,,,,318,,,,,,,,,,,0,ReddCo20
,,,,,2,1,,11/15/80,,,,,,,,,,,,,,,,,0,0,2,36,,12,0,44716.00,,,1,0,,,,,,,,30,,,,,,,Cory Redding,,,,2,,,,,,ReddCo20,,,,,,,,,,,,,,,,,,,,,,,0,,2015,4,ARI,,,,,,,,,,318,,,,,,,,,,36,30,ReddCo20
,,,,,2,5,,10/29/79,,,,,,,,,,,,,,,,,,,,,,10,4,44713.00,,,0,0,,,,,,,,0,,,,,,,Antwan Peek,,,,2,,,,,,PeekAn20,,,,,,,,,,,,,,,,,,,,,,,1,,2003,20,HOU,,,,,,,,,,230,,,,,,,,,,,0,PeekAn20
,,,,,2,5,,10/29/79,,,,,,,,,,,,,,,,,0,1,1,66,,14,1,44713.00,,,1,0,,,,,,,,20,,,,,,,Antwan Peek,,,,1,,,,,,PeekAn20,,,,,,,,,,,,,,,,,,,,,,,2,,2004,15,HOU,,,,,,,,,,230,,,,,,,,,,66,20,PeekAn20
,,,,,5,17,,10/29/79,,,,,,,,,,,,,,,,,0,2,2,0,,16,16,44713.00,,,0,0,,,,,,,,0,,,,,,,Antwan Peek,,,,2,,,,,,PeekAn20,ROLB,,,,,,,,,,,,,,,,,,,,,,6,,2005,30,HOU,,,,,,,,,,230,,,,,,,,,,0,0,PeekAn20
,,,,,1,4,,10/29/79,,,,,,,,,,,,,,,,,0,2,0,0,,11,2,44713.00,,,0,0,,,,,,,,0,,,,,,,Antwan Peek,,,,1,,,,,,PeekAn20,,,,,,,,,,,,,,,,,,,,,,,1,,2006,14,HOU,,,,,,,,,,230,,,,,,,,,,0,0,PeekAn20
,,,,,3,7,,10/29/79,,,,,,,,,,,,,,,,,0,1,1,0,,14,5,44713.00,,,0,0,,,,,,,,0,,,,,,,Antwan Peek,,,,4,,,,,,PeekAn20,lolb,,,,,,,,,,,,,,,,,,,,,,4,,2007,12,CLE,,,,,,,,,,230,,,,,,,,,,0,0,PeekAn20
,,,,,6,13,,11/12/80,,,,,,,,,,,,,,,,,,,,,,16,13,44713.00,,,1,1,,,,,,,,45,,,,,,,Lance Briggs,,,,4,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,0,,2003,65,CHI,,,,,,,,,,244,,,,,,,,,,,45,BrigLa99
,,,,,10,24,,11/12/80,,,,,,,,,,,,,,,,,,,,,,16,16,44713.00,,,1,1,,,,,,,,38,,,,,,,Lance Briggs,,,,10,,,,,,BrigLa99,RLB,,,,,,,,,,,,,,,,,,,,,,0.5,,2004,103,CHI,,,,,,,,,,244,,,,,,,,,,,38,BrigLa99
,,,,,19,24,,11/12/80,,,,,,,,,,,,,,,,,0,1,2,0,,16,16,44713.00,,,2,1,,,,,,,,20,,,,,,,Lance Briggs,,,,11,,,,,,BrigLa99,RLB,,,,,,,,,,,,,,,,,,,,,,2,,2005,85,CHI,,,,,,,,,,244,,,,,,,,,,0,30,BrigLa99
,,,,,16,21,,11/12/80,,,,,,,,,,,,,,,,,0,4,1,0,,16,16,44713.00,,,2,0,,,,,,,,18,,,,,,,Lance Briggs,,,,9,,,,,,BrigLa99,RLB,,,,,,,,,,,,,,,,,,,,,,1,,2006,113,CHI,,,,,,,,,,244,,,,,,,,,,0,18,BrigLa99
,,,,,10,19,,11/12/80,,,,,,,,,,,,,,,,,0,2,1,0,,14,14,44713.00,,,0,0,,,,,,,,0,,,,,,,Lance Briggs,,,,3,,,,,,BrigLa99,RLB,,,,,,,,,,,,,,,,,,,,,,2,,2007,84,CHI,,,,,,,,,,244,,,,,,,,,,0,0,BrigLa99
,,,,,12,20,,11/12/80,,,,,,,,,,,,,,,,,0,1,2,21,,16,16,44713.00,,,3,0,,,,,,,,9,,,,,,,Lance Briggs,,,,11,,,,,,BrigLa99,RLB,,,,,,,,,,,,,,,,,,,,,,0.5,,2008,90,CHI,,,,,,,,,,244,,,,,,,,,,21,12,BrigLa99
,,,,,10,25,,11/12/80,,,,,,,,,,,,,,,,,,,,,,15,15,44713.00,,,1,0,,,,,,,,0,,,,,,,Lance Briggs,,,,5,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,2.5,,2009,93,CHI,,,,,,,,,,244,,,,,,,,,,,0,BrigLa99
,,,,,12,13,,11/12/80,,,,,,,,,,,,,,,,,0,1,1,0,,15,15,44713.00,,,2,0,,,,,,,,1,,,,,,,Lance Briggs,,,,7,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,2,,2010,76,CHI,,,,,,,,,,244,,,,,,,,,,0,1,BrigLa99
,,,,,11,19,,11/12/80,,,,,,,,,,,,,,,,,0,2,0,0,,16,16,44713.00,,,1,0,,,,,,,,0,,,,,,,Lance Briggs,,,,4,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,0,,2011,86,CHI,,,,,,,,,,244,,,,,,,,,,0,0,BrigLa99
,,,,,11,29,,11/12/80,,,,,,,,,,,,,,,,,0,2,0,0,,16,16,44713.00,,,2,2,,,,,,,,74,,,,,,,Lance Briggs,,,,11,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,1.5,,2012,74,CHI,,,,,,,,,,244,,,,,,,,,,0,110,BrigLa99
,,,,,3,20,,11/12/80,,,,,,,,,,,,,,,,,0,2,0,0,,9,9,44713.00,,,0,0,,,,,,,,0,,,,,,,Lance Briggs,,,,6,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,3,,2013,51,CHI,,,,,,,,,,244,,,,,,,,,,0,0,BrigLa99
,,,,,3,10,,11/12/80,,,,,,,,,,,,,,,,,0,1,0,0,,8,8,44713.00,,,1,0,,,,,,,,2,,,,,,,Lance Briggs,,,,3,,,,,,BrigLa99,LLB,,,,,,,,,,,,,,,,,,,,,,0,,2014,24,CHI,,,,,,,,,,244,,,,,,,,,,0,2,BrigLa99
,42,42,,,8,,1,5/6/82,,66.9,1,,100,,,,,,,,,,,,0,,,,,16,16,44718.00,0,,,,0,,,,,,,,,42,,,42,,Jason Witten,,42,,,100,0,0,42,42,WittJa00,TE,,,,,,118.7,4,952,59.5,11.8,81,5.1,,,,,,,4,,,,,2008,,DAL,,,121,0,,,81,,,263,952,0,,42,2.6,,,,11.8,,,WittJa00
,,,,,2,0,,5/6/82,,64.8,,,,,,,,,,,,,,,0,,,,,15,7,44718.00,,,,,,,,,,,,,,,,,36,,Jason Witten,,,,,,,,,,WittJa00,te,,,,,,,1,347,23.1,9.9,35,2.3,,,,,,,1,,,0,,2003,2,DAL,,,54,,,,35,,,263,347,,,,,,,,9.9,,,WittJa00
,,,,,8,,,5/6/82,,71.3,,,,,,,,,,,,,,,2,0,0,0,,16,15,44718.00,,,,,,,,,,,,,,,,,42,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,6,980,61.3,11.3,87,5.4,,,,,,,6,,,0,,2004,,DAL,,,122,,,,87,,,263,980,,,,,,,,11.3,0,,WittJa00
,,,,,7,,,5/6/82,,74.2,,,,,,,,,,,,,,,0,,,,,16,16,44718.00,,,,,,,,,,,,,,,,,34,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,6,757,47.3,11.5,66,4.1,,,,,,,6,,,,,2005,,DAL,,,89,,,,66,,,263,757,,,,,,,,11.5,,,WittJa00
,,,,,8,0,,5/6/82,,71.1,,,,,,,,,,,,,,,0,,,,,16,15,44718.00,,,,,,,,,,,,,,,,,42,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,1,754,47.1,11.8,64,4,,,,,,,1,,,0,,2006,1,DAL,,,90,,,,64,,,263,754,,,,,,,,11.8,,,WittJa00
,,,,,12,,,5/6/82,,68.1,,,,,,,,,,,,,,,1,0,1,0,,16,16,44718.00,,,,,,,,,,,,,,,,,53,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,7,1145,71.6,11.9,96,6,,,,,,,7,,,0,,2007,,DAL,,,141,,,,96,,,263,1145,,,,,,,,11.9,0,,WittJa00
,,,,,9,,,5/6/82,,75.8,,,,,,,,,,,,,,,0,,,,,16,16,44718.00,,,,,,,,,,,,,,,,,69,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,2,1030,64.4,11,94,5.9,,,,,,,2,,,,,2009,,DAL,,,124,,,,94,,,263,1030,,,,,,,,11,,,WittJa00
,,,,,9,,,5/6/82,,73.4,,,,,,,,,,,,,,,1,0,0,0,,16,16,44718.00,,,,,,,,,,,,,,,,,33,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,9,1002,62.6,10.7,94,5.9,,,,,,,9,,,0,,2010,,DAL,,,128,,,,94,,,263,1002,,,,,,,,10.7,0,,WittJa00
,,,,,8,,,5/6/82,,67.5,,,,,,,,,,,,,,,1,0,1,0,,16,16,44718.00,,,,,,,,,,,,,,,,,64,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,5,942,58.9,11.9,79,4.9,,,,,,,5,,,0,,2011,,DAL,,,117,,,,79,,,263,942,,,,,,,,11.9,0,,WittJa00
,,,,,8,,,5/6/82,,74.8,,,,,,,,,,,,,,,0,,,,,16,16,44718.00,,,,,,,,,,,,,,,,,36,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,3,1039,64.9,9.4,110,6.9,,,,,,,3,,,,,2012,,DAL,,,147,,,,110,,,263,1039,,,,,,,,9.4,,,WittJa00
,,,,,8,,,5/6/82,,65.8,,,,,,,,,,,,,,,0,,,,,16,16,44718.00,,,,,,,,,,,,,,,,,34,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,8,851,53.2,11.7,73,4.6,,,,,,,8,,,,,2013,,DAL,,,111,,,,73,,,263,851,,,,,,,,11.7,,,WittJa00
,,,,,7,0,,5/6/82,,71.1,,,,,,,,,,,,,,,0,,,,,16,16,44718.00,,,,,,,,,,,,,,,,,34,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,5,703,43.9,11,64,4,,,,,,,5,,,0,,2014,1,DAL,,,90,,,,64,,,263,703,,,,,,,,11,,,WittJa00
,,,,,4,,,5/6/82,,74,,,,,,,,,,,,,,,1,0,0,0,,16,16,44718.00,,,,,,,,,,,,,,,,,35,,Jason Witten,,,,,,,,,,WittJa00,TE,,,,,,,3,713,44.6,9.3,77,4.8,,,,,,,3,,,0,,2015,,DAL,,,104,,,,77,,,263,713,,,,,,,,9.3,0,,WittJa00
